Tweet Created At,Tweet ID,Tweet ID String,Tweet Text,Tweet Coordinates,Tweet Quote Count,Tweet Reply Count,Tweet Retweet Count,Tweet Favorite Count,Tweet Language,User ID,User ID String,User Name,User Screen Name,User Location,User Description,User Followers Count,User Friends Count,User Listed Count,User Favorites Count,User Statuses Count,User Account Created At,User Verified
Tue Sep 26 05:57:03 +0000 2017,912556604536578049,912556604536578049,RT @barbaraig: Creo que en momentos como estos... es cuando realmente conoces a las personas. #BuenosDias #FuerzaMexico 🇲🇽🙏🏻,,0,0,0,0,es,812050976832188417,812050976832188417,Mariana Lugo,mariana__lugo,Ciudad de México,✌❤ Mariana•CD🇲🇽•Fifth Harmony•Camila Cabello•18años🎉•Puchis 🐼😍•🐼💕🐼•12.04.2015😍•2 Years 😍👭📆•03.07.1999🎉🎂❤✌,215,55,8,21661,15764,Thu Dec 22 21:43:34 +0000 2016,False
Mon Sep 25 17:13:29 +0000 2017,912364446697361409,912364446697361409,"RT @Coordinadora1DM: ESE IPN vota x paro
Rechazan regreso a clases impuesto x @EffIPN @EPN p limitar participación estudiantil x #Sismo… ",,0,0,0,0,es,1458839857,1458839857,beatriz ocana,BBodobudaque,,,60,161,4,6982,4029,Sun May 26 05:25:24 +0000 2013,False
Fri Sep 22 06:33:11 +0000 2017,911116146337767425,911116146337767425,RT @WhiskasMexico: Mars Petcare se une a los esfuerzos donando alimento a cientos de perros y gatos de zonas afectadas. #FuerzaMexico https…,,0,0,0,0,es,3020147455,3020147455,Guadalupe Carpio,gcarpioo,,,14,163,25,39,22260,Sat Feb 14 20:42:42 +0000 2015,False
Sun Sep 24 23:42:08 +0000 2017,912099865806680064,912099865806680064,"RT @FUNVISIS: #Sismo:2017/09/24 17:44 (HLV), Mag. 2.5 Mw, a 20 Km al noreste de Guanare (9.225 N,69.698 W), prof. 9.1 Km",,0,0,0,0,ro,591510327,591510327,Guerrillera BriqOrin,celesterengel,,"Lcda. Administracion de Desastres Egresada de la UNEFA Gracias a Dios y Hugo Chavez
Guerrillera Comunicacional Obrera de la Empresa Briquetera del Orinoco",297,672,1,263,6628,Sun May 27 02:10:32 +0000 2012,False
Wed Sep 20 10:33:00 +0000 2017,910451722434240512,910451722434240512,RT @lazrubdj: Desde el Colegio #Rebsamen nos mandan este video compartan por favor #RT y si les es posible ayuden #FuerzaMexico  https://t.…,,0,0,0,0,es,521431051,521431051,El enmascaguarro,hechizoXXX,I would like be in your bed.,Soon porn site I want be with big starsI loking for girlfriend and wife like Scarlet Red @NestyXXX @MilenaAngel @char_stokely @NancyA_official @OfficialAidraF,1309,1193,35,7458,22238,Sun Mar 11 15:53:18 +0000 2012,False
Wed Sep 20 16:00:00 +0000 2017,910534014670221312,910534014670221312,"RT @yxxngice: Un familiar trabaja ahí, difundan esto por favor. #AyudaCDMX https://t.co/WzkOsatxvx",,0,0,0,0,es,717365521,717365521,🇲🇽💖,Just_SmilePL,México ,▶13/02/2014◀,630,491,12,2944,50227,Thu Jul 26 04:12:08 +0000 2012,False
Sun Sep 24 20:18:24 +0000 2017,912048594642980864,912048594642980864,EXPLICACION #Rebsamen #FridaSofia #Frida #FridaRescatista #MexicoEstaDePie #FuerzaMexico #PrayForMexico… https://t.co/zNGbGi2PPt,,0,0,0,0,es,386229047,386229047,Parecen Noticias,ParecenNoticias,LbopolizÑxctjc goopecdeffq,"Contenido informativo de EEUU, Venezuela, Panamá, México y más.  Los SÁBADOS a las 10pm por NEX TV @nexpanama y Lunes, Miér y Vier en nuestro canal de youtube",14422,2945,40,2491,74365,Thu Oct 06 21:57:56 +0000 2011,False
Wed Sep 20 07:02:02 +0000 2017,910398630934102016,910398630934102016,RT @brielarson: Mexico City I love you and will do all that I can to help #FuerzaMexico,,0,0,0,0,en,2402227730,2402227730,Chrisgalactic,chrisgalactic,"Los Angeles, CA",South Central LA | BeatMaker,348,205,29,2114,938,Fri Mar 21 22:25:30 +0000 2014,False
Sat Sep 23 05:52:25 +0000 2017,911468274914938881,911468274914938881,RT @NTelevisa_com: Asegura @EPN que labores búsqueda de sobrevivientes en edificios colapsados por el sismo continuarán #FuerzaMéxico… ,,0,0,0,0,es,95094897,95094897,Tips prof.Laura Baha,NutricionTotal,"Panamá,Croacia,Venezuela,GLOBO",NUTRICIÓN TOTAL+alma TIPS© salud ciencia + humanidad Web⇢https://t.co/5gDV9yPKj9+3M🍏Apoyar+I+D info Clases+Tuits Posts⇢https://t.co/bjgLoari3R +20 años UCV esp. NC prof. Laura,63637,59623,581,27878,193468,Sun Dec 06 23:51:00 +0000 2009,False
Wed Sep 27 23:49:16 +0000 2017,913188824565420032,913188824565420032,RT @DiegoDBuen: México está de pie y más fuerte que nunca. ¡Vamos guerreros! #FuerzaMéxico https://t.co/RtYmQq3jkL,,0,0,0,0,es,815684916306247680,815684916306247680,Guerrero Manía🇳🇬,GuerreroMania,"Torreón, Coahuila de Zaragoza","Todo lo relacionado al equipo de todos;  @ClubSantos en 140 caracteres,de forma divertida, sería, polémica y más!  ¡Síguenos!😎💪⚽",437,340,3,1339,7536,Sun Jan 01 22:23:33 +0000 2017,False
Mon Sep 25 14:37:04 +0000 2017,912325083170996228,912325083170996228,"RT @CremadeCrack: ""Cuando repartieron los 🍳🍳... alguien llegó primero""
#Sismo https://t.co/zsaiBcgkaY",,0,0,0,0,es,1012132399,1012132399,Muted,Ana_Jaula,,"Nada extraordinaria, ni por ordinaria/Building myself up/Abstemia de apegos/libre ejercitadora de mi santa voluntad/ Psicóloga/ Chef autoproclamada",500,370,8,7481,4604,Fri Dec 14 22:51:28 +0000 2012,False
Sat Sep 30 04:23:31 +0000 2017,913982617569103872,913982617569103872,"RT @xCatNote: 🇲🇽

#FuerzaMexico https://t.co/CTnqykL7Gc",,0,0,0,0,und,835204926057906177,835204926057906177,Mariana V,Mariana33372481,En tu puta madre xd xd xd,#Lorenita👑 #Liiuka🍉 #Menma💕 #Apitroll💚 #Comixita💙 #Josue🌴 #Mousen💙❤️ #Cross💜 #Dahorse🌐 #DagArmy❤️ •11:11 Josué y karim • :3,33,111,0,3594,288,Fri Feb 24 19:09:06 +0000 2017,False
Sun Sep 24 23:33:07 +0000 2017,912097596684095488,912097596684095488,"RT @tuiterosunidos_: 🚨URGENTE🚨
(17:40)

#AyudaCDMX en Álvaro Obregón 286.

Sigue rescate, se necesita entrada de monofásica a trifásica: ht…",,0,0,0,0,es,102511944,102511944,Verónica Vielma,Vero_Ale,"Monterrey, Nuevo Leon","Ing. Civil... ❤️ Mi Cd. Monterrey, NL... Soy de Rayados... Pdta. Mi vida no es Perfecta, pero tiene momentos Perfectos.",588,709,15,12779,41845,Wed Jan 06 23:24:13 +0000 2010,False
Fri Sep 29 00:05:51 +0000 2017,913555385776328705,913555385776328705,RT @KimKardashian: I'm so honored to be featured on the cover of @VogueMexico's October Beauty issue. #VogueBelleza #FuerzaMexico https://t…,,0,0,0,0,en,2960538766,2960538766,Anthony_Pas_Officiel,AnjoureA,I'm on the world ,,448,338,46,38421,59621,Sun Jan 04 17:01:43 +0000 2015,False
Mon Sep 25 17:49:07 +0000 2017,912373414123458561,912373414123458561,RT @JohnMAckerman: SORPRENDE LA SORPRESA frente a gran solidaridad del pueblo mexicano c/víctimas #SismoMX. Mi análisis hoy @LaJornada… ,,0,0,0,0,es,843896064998604800,843896064998604800,Faraongk,faraongk,,Cómo Méxicanos debemos aportar para eliminar la desigualdad económica y hacer justicia social,86,20,0,5476,12012,Mon Mar 20 18:44:35 +0000 2017,False
Sun Sep 24 19:35:08 +0000 2017,912037706242445312,912037706242445312,"RT @MrPatanaxo: El mensaje está dirigido hasta el cielo, gracias por esto @Cristiano México te lo agradece #FuerzaMexico https://t.co/lFfdX…",,0,0,0,0,es,721375111106854912,721375111106854912,dana ❄,ishomewrecker,✨,Tengo ganas de ti... 😋🍭,13716,5206,5,8773,418,Sat Apr 16 16:30:03 +0000 2016,False
Sun Sep 24 03:46:52 +0000 2017,911799067092684801,911799067092684801,RT @HHerreramex: #FuerzaMexico Estamos con ustedes! 🇲🇽❤️ https://t.co/55mqo1MupR,,0,0,0,0,es,2188996916,2188996916,Alberto Cuéllar,jacuellare,,,29,323,0,193,106,Mon Nov 11 21:06:20 +0000 2013,False
Sun Sep 24 16:50:09 +0000 2017,911996186793529344,911996186793529344,RT @aperezLM2016: Comentan que esto pasó en España.  Increíble!! 🤗 🇲🇽🇲🇽 #FuerzaMexico #FuerteMéxico https://t.co/Luw20MB2E9,,0,0,0,0,es,897550410633924608,897550410633924608,Tommy Tomas Enrique,TommyTomasEnri1,,Entretenimiento Música Memes Diversión,21,145,0,1034,90,Tue Aug 15 20:07:48 +0000 2017,False
Sat Sep 23 14:50:11 +0000 2017,911603608344580101,911603608344580101,#FuerzaMexico #Voluntarios #CDMX Dónde se requieren relevos de fisioterapia???,,0,0,0,0,es,777709503504486400,777709503504486400,Luisita Buñuel,Luisita_Bunuel,"Buenavista, Cuauhtémoc","Micro Obra Infantil que disfrutará toda la familia, recordando sus juguetes favoritos y reconociendo que la verdadera belleza está en el interior.",45,181,0,43,70,Mon Sep 19 03:22:49 +0000 2016,False
Tue Sep 26 04:02:42 +0000 2017,912527827429240832,912527827429240832,"RT @FEMSA: Cada peso que dones a la Cruz Roja Mexicana en @Tiendas_OXXO, FEMSA se compromete a duplicarlo #FuerzaMéxico https://t.co/1uB174…",,0,0,0,0,es,538430159,538430159,ROCIO JUAREZ,Rocyojuarez,,,120,378,7,458,8393,Tue Mar 27 19:41:29 +0000 2012,False
Sun Sep 24 21:35:02 +0000 2017,912067880035979264,912067880035979264,#FuerzaMexico https://t.co/J7t8X4vefh,,0,0,0,0,und,3616719866,3616719866,Lyz,ummilyz,No se si vengo o voy,"Soy lo que quiero ser... Romántica, Sensual y Cabrona.
Algún problema?
@lo_tuntun 💕",4409,3377,28,37724,1666,Sat Sep 19 14:18:54 +0000 2015,False
Thu Sep 21 05:12:19 +0000 2017,910733407721836544,910733407721836544,"RT @PaisajesGeo: La foto que dice más que mil palabras. 

#SomosMexico #PrayForMexico https://t.co/05m4CUKI5V",,0,0,0,0,es,135194567,135194567,Nicky Aparicio,nicte_,,.∘°∘.♡.∘°∘.✩.∘°∘.☽.∘°∘.ⓛⓞⓥⓔ.∘°∘.∞,121,248,0,191,3317,Tue Apr 20 16:07:41 +0000 2010,False
Tue Sep 26 03:09:05 +0000 2017,912514334366068736,912514334366068736,"RT @erizo_04: @JapanEmb_Mexico Gracias Cuates 
Son la neta 
#FuerzaMexico",,0,0,0,0,es,300652425,300652425,daniel,362kurt,,,50,390,0,338,379,Wed May 18 03:52:43 +0000 2011,False
Wed Sep 20 01:14:00 +0000 2017,910311045474000901,910311045474000901,RT @TheEllenShow: Sending all of my love to the people of #Mexico today.❤️ 🇲🇽,,0,0,0,0,en,1437058453,1437058453,Rejina🇲🇽,Rejinaaaa_,Houston | San Luis Potosí,Me río de todo así que aguas eh no se me vallan a enojar😂🤷‍♀️,2262,938,9,6829,37589,Sat May 18 00:38:10 +0000 2013,False
Tue Sep 26 19:53:06 +0000 2017,912767003399802880,912767003399802880,RT @1ANDINC1T0: VIDEO1 DE NO CREERSE... PERSONAL DE @SEDENAmx en #Ixtepec #Oaxaca #Mexico DETENIENDO A ELEMENTOS DE @PoliciaFedMx C… ,,0,0,0,0,es,2480856794,2480856794,EPN 🇲🇽,_Fenix__,Mexico ,"Paciencia, prudencia, verbal continencia, dominio de ciencia, presencia o ¿ausencia?, según conveniencia.",22613,144,34,8185,14644,Wed May 07 00:42:16 +0000 2014,False
Fri Sep 22 08:19:11 +0000 2017,911142822111199234,911142822111199234,Mexico Supreme Court Legalizes Gay Marriage in Jalisco State #Mexico #Mexico https://t.co/09FByh4gFB #Mexico https://t.co/ZZcGo8XneJ,,0,0,0,0,en,3033747106,3033747106,Yulia,a2yulia,,model,10683,12196,136,33387,527587,Fri Feb 13 00:35:36 +0000 2015,False
Sun Sep 24 16:00:03 +0000 2017,911983578723926017,911983578723926017,Encuentra distintas formas para ayudar a #México desde distintas partes del mundo en https://t.co/fAL7KP6KrM #FuerzaMéxico,,0,0,0,0,es,74205807,74205807,CiudadanoInteligente,ciudadanoi,Chile,"ONG, sin fines de lucro, apartidista. Buscamos fortalecer las democracias de Latinoamérica mediante el uso innovador de tecnologías.",119933,23564,909,2962,24087,Mon Sep 14 17:10:36 +0000 2009,True
Sat Sep 23 11:43:03 +0000 2017,911556514690879488,911556514690879488,"La policía capitalina nos sacó de Petén jalándonos del brazo, acusan rescatistas https://t.co/I9XbFwSQL7
#InfoReal 
#FuerzaMexico",,0,0,0,0,es,142893801,142893801,ALURKA,ALURKA,MEXICO,Hay que ser Zorros para conocer las trampas y Leon para espantar Lobos (Maquiavelo),531,437,4,928,20541,Wed May 12 01:25:03 +0000 2010,False
Fri Sep 29 20:52:35 +0000 2017,913869136492720128,913869136492720128,"RT @maripilyrivera: Besotes para mis Seguidores y mi gente linda de #PuertoRico, #Mexico y #RepublicaDominicana 
Los amo y fuerza!!🙌🏽 D… ",,0,0,0,0,es,277286410,277286410,James Bartol,jamesbartoi,New York City,"Artist, filmmaker, production designer.  
From seen to scene.
NYC.",78,2258,19,794,1017,Tue Apr 05 02:15:16 +0000 2011,False
Fri Sep 29 18:07:20 +0000 2017,913827549976907776,913827549976907776,"RT @AristeguiOnline: ""No es posible que @gobmx no esté preparado ni con casas de campaña"" José Enrique Gómez, esposo de víctima #Sismo #Ari…",,0,0,0,0,es,191644946,191644946,miriam arenas,milloarenas,"CUERNAVACA ,MORELOS","MUJER,MADRE y JUBILADA",13,47,0,1303,438,Thu Sep 16 23:54:35 +0000 2010,False
Mon Sep 25 01:57:08 +0000 2017,912133839673315328,912133839673315328,RT @Carvallo_MX: 🚨No olvidemos NUNCA a los países que enviaron rescatistas a 🇲🇽 por el #Sismo. Gracias 👏 🇯🇵 🇮🇱 🇺🇸 🇪🇸 🇭🇳 🇵🇦 🇨🇴 🇪🇨 🇸🇻… ,,0,0,0,0,es,713542276421664768,713542276421664768,maria jose,MARIALOVEANAHI,Venezuela,FIEL SEGUIDORA DE @Anahi ❤️BEBE Manu 👶 TE AMAMOS 💙 Creyente de Dios ✝️,1499,684,23,16129,46907,Sat Mar 26 01:45:10 +0000 2016,False
Sat Sep 30 01:02:21 +0000 2017,913931992324026369,913931992324026369,"RT @SoyReferee: #FuerzaMéxico
Piel chinita, qué orgullo ser mexicano... Vamos México, juntos podemos levantarnos de ésta!… ",,0,0,0,0,es,851244570105057284,851244570105057284,Nallely VBerber,nallely_vberber,México,,30,203,0,152,139,Mon Apr 10 01:24:55 +0000 2017,False
Sun Sep 24 18:04:13 +0000 2017,912014826309914630,912014826309914630,RT @Aeromexico: Bienvenido equipo de rescate ¡Gracias Japón! #FuerzaMéxico https://t.co/7yqQzStfCK,,0,0,0,0,es,816670378651172864,816670378651172864,Olvera Romero,olverarcris,,"Piense en cosas buenas y obtendrá cosas buenas... usted es lo que piensa!,",30,27,1,3377,2323,Wed Jan 04 15:39:26 +0000 2017,False
Fri Sep 29 17:40:58 +0000 2017,913820914554474506,913820914554474506,RT @TheDionFamily: @celinedion @sonymusicmexico #FuerzaMexico https://t.co/QVYYfnIxwj,,0,0,0,0,und,1690836074,1690836074,Lara Gatti,laragatti_,Bergamo ,"Niente, volevo nascere Jennifer Aniston invece sono così.
😂👇",532,236,12,18327,17176,Thu Aug 22 11:45:30 +0000 2013,False
Sun Sep 24 06:55:08 +0000 2017,911846445954818048,911846445954818048,"RT @PaulinaVelasco: Todos estamos muy estresados y viene bien saber esta información. 
#estrespostraumatico #Sismo 

@ericknadamas18 https:…",,0,0,0,0,es,620635147,620635147,S,SELGB,,la luna es de queso 🌙,27,72,0,331,263,Thu Jun 28 04:21:16 +0000 2012,False
Fri Sep 29 13:33:04 +0000 2017,913758528501719041,913758528501719041,"Caos en Tabasco https://t.co/oEYZHPdww0 
#FuerzaMéxico #Tabasco #Noticias #Twittab @gerardogaudiano @XimenaMartelC… https://t.co/OeNyJEHxqE",,0,0,0,0,es,286951934,286951934,Jose Luis Gutierrez,Jose_Lgg,,"Columnista de Heraldo, semanario Razones, revista Suceso. Colaborador de noticieros de radio. Con más de 26 años en el oficio.",4023,1997,18,48,26472,Sun Apr 24 01:29:50 +0000 2011,False
Fri Sep 22 00:29:05 +0000 2017,911024517555908608,911024517555908608,"RT @BKS_frases: ""Dar no nos empobrece, ni retener nos enriquece."" BKS Iyengar #AyudaCDMX",,0,0,0,0,es,1292541392,1292541392,Krishna Das,krishnadasyoga,,,17,101,0,76,65,Sat Mar 23 21:31:09 +0000 2013,False
Fri Sep 22 19:57:01 +0000 2017,911318437632159744,911318437632159744,RT @Carla_Con_K: Amigos por favor difundan rt #InfoReal #HoyTengoFe #AyudaCDMX  cualquier duda por aquí o por @aaroncelis_ https://t.co/6U6…,,0,0,0,0,es,90171827,90171827,ɗʀ. ɑɗɪɔɔɪóή 💉,Dr_Adiccion,#LegiónCabrona,C.Dentista.™ Sonreír aún en momentos de debilidad solo fortalecen el alma. Líder de ⭐#EliteTuits⭐™,3876,638,30,117157,29630,Sun Nov 15 14:31:50 +0000 2009,False
Wed Sep 27 05:25:47 +0000 2017,912911123879481347,912911123879481347,"RT @Inueeart: RT Hare dibujos a todo aquel que done para ayudar a México
https://t.co/I0XGlFEsC6 #FuerzaMexico #bocetoxméxico… ",,0,0,0,0,es,102297210,102297210,ANA❤️IVAN V&M ❤️,gatitarevulera,,"#QueFelizSoy ❤️Fan de Ana Brenda y Ivan Sanchez Protagonistas de lo Imperdonable , la mejor novela , fan de Jeancarlos Canela y Monica Spear .(RIP)",1626,2220,51,98667,127260,Wed Jan 06 06:49:03 +0000 2010,False
Fri Sep 29 01:08:27 +0000 2017,913571139577815040,913571139577815040,"Para esa gente que anda recorriendo las zonas de derrumbes, luego del #Sismo19S https://t.co/q9XE5ncujp",,0,0,0,0,es,130771229,130771229,Alejandra Marcial,PsychoAllie,México,Mujer misántropa y de palabras infestadas de gusanos de perversidad herética. #SocialMediaManager #FashionLover #CrazyAsHell,589,1304,21,1068,20189,Thu Apr 08 07:43:38 +0000 2010,False
Sat Sep 23 21:47:03 +0000 2017,911708516263645184,911708516263645184,"https://t.co/wC5393Ggzn
#FuerteMéxico #FuerzaMexico 
#AyudaCDMX #VdM #SonoraTeApoya https://t.co/bsaMxDF3yI",,0,0,0,0,und,464216412,464216412,ValledelMayo,ValledelMayo,"Navojoa, Sonora","http://ValledelMayo.com.mx es una página que se edita en la ciudad de Navojoa, Sonora, México.",322,133,28,8,10042,Sun Jan 15 00:17:04 +0000 2012,False
Tue Sep 26 00:47:07 +0000 2017,912478607284609024,912478607284609024,RT @Nacion321: #LoveArmyMexico #FuerzaMéxico 👊 @BoseOfficial https://t.co/GsLuGYh0Bw,,0,0,0,0,und,705814909,705814909,cesar resendiz,urkoboxer,,,54,67,10,98,6287,Thu Jul 19 21:25:05 +0000 2012,False
Wed Sep 20 21:37:00 +0000 2017,910618823518244865,910618823518244865,"RT @MarcBartra: Todo mi apoyo y cariño a México, estamos con vosotros!!!! ❤️🙌🏼💚#FuerzaMexico 💪🏼 https://t.co/PNM1HXpsJ3",,0,0,0,0,es,782950332,782950332,viic,viic_bp,Lucena / Málaga,"Sielina, o eso dicen. nomarsky. Ο βιος εστιν ελλε ελλε. ¿Traductora en la UMA?",811,656,2,8728,31762,Sun Aug 26 18:30:23 +0000 2012,False
Wed Sep 27 05:34:00 +0000 2017,912913191696523264,912913191696523264,"RT @gilmarayala: Tú y yo somos #Humo mismo...

#Sismo19S

Cartón de @ffffffffffound https://t.co/ttI8UraxYL",,0,0,0,0,es,225298509,225298509,Karla Alarcón,karla_af,,Encontrada en un costal de harina a los tres meses. Amante del buen comer (y de beber),158,153,0,602,1730,Sat Dec 11 06:59:33 +0000 2010,False
Tue Sep 19 19:33:01 +0000 2017,910225234225012736,910225234225012736,RT @JohanAlvarez: Momento en que se cae un edificio. #Sismo via WA. https://t.co/aeKxgH6ejg,,0,0,0,0,es,259483087,259483087,Ivan Farca,ifarca,San Diego,,151,252,8,85,1341,Wed Mar 02 00:38:04 +0000 2011,False
Fri Sep 29 19:35:15 +0000 2017,913849674930507776,913849674930507776,"RT LUISFELIPE_P: La CFEmx informa que de los 4.6 millones de clientes que fueron afectados por el #Sismo, el 100% ya cuenta con el servicio…",,0,0,0,0,es,1694780684,1694780684,Jorge Martínez,JorgeMartinezDc,"Michoacán de Ocampo, México",Sin biografía sin vida aun,2954,2465,122,652,104813,Fri Aug 23 20:51:52 +0000 2013,False
Wed Sep 27 23:02:38 +0000 2017,913177088886222848,913177088886222848,RT @CulturalGM: Sismólogos pronostican dónde ocurrirá el próximo ‘terremoto del siglo’ #Sismo https://t.co/8jwYphl2sX,,0,0,0,0,es,782748755628032000,782748755628032000,Yadira Ferrer,Yafer21,,,432,603,8,1374,15573,Mon Oct 03 01:07:00 +0000 2016,False
Sun Sep 24 16:21:10 +0000 2017,911988892911378432,911988892911378432,RT @UPAEP: Seguimos recibiendo sus donaciones en el #CentroDeAcopioUPAEP para ayudar a quienes nos necesitan. #FuerzaMéxico… ,,0,0,0,0,es,89106049,89106049,CIIE UPAEP,ciie_upaep,"Puebla, Mexico","Investigación, análisis económico y de política pública, difusión y redes académicas.",576,354,7,307,985,Wed Nov 11 04:23:43 +0000 2009,False
Tue Sep 26 01:17:22 +0000 2017,912486219946319872,912486219946319872,"@NVPMexico RT RT Hare dibujos a todo aquel que done de cualquier forma para ayudar a México
https://t.co/I0XGlFEsC6 #FuerzaMexico",,0,0,0,0,es,614801979,614801979,Inuee_art,Inueeart,Where I am?,"My dream is be an illustrator, see how i improve little by little
Instagram is: @inuee_art",10,25,0,31,258,Fri Jun 22 00:59:51 +0000 2012,False
Thu Sep 21 19:03:00 +0000 2017,910942456023105536,910942456023105536,RT @BecariosUNAM: Lista de insumos requeridos en los Centros de acopio de la UNAM. #AyudaCDMX https://t.co/1TeScA1lkH,,0,0,0,0,es,198668483,198668483,Mary Tane Lennox ⚡️,TaneNina,México ,"Mexchica urbana, huraña, noctámbula, ojerosa, despeinada, lavanda y grosella. Sabor Toronja. ( ˘⊖˘)Retuit-tutuit. 🐐Cabra~NinfaEco.",398,2272,5,20771,2413,Mon Oct 04 23:00:13 +0000 2010,False
Sun Oct 01 03:26:45 +0000 2017,914330719652077568,914330719652077568,"Alerta, #Sismo #Terremoto: https://t.co/3lihz2pq5S",,0,0,0,0,eu,220075268,220075268,Desarrollo Social,Periodistech,Maracay - Aragua - Venezuela,"""Periodismo de las Pequeñas Cosas"". Periodismo ciudadano, alternativo, pluralista, inclusivo, jovial, legal y justo. Actualidad de Precios (in)justos.",1060,1161,32,187,8158,Fri Nov 26 18:16:40 +0000 2010,False
